Unnamed: 0,HOLEID,DEPTH,RL,Method,EAST,NORTH,CollarDip,CollarAzimuth,RigID,TENEMENTID,STARTDATE,ENDDATE,Surveyed
D,CC2129,60.0,430.0,RC,789411.0,7518700.846,-90.0,0.0,MAK6,E46/610,3-May-05,3-May-05,24-May-05
D,CC2130,30.0,440.0,RC,789800.0,7520003.813,-90.0,0.0,MAK6,E46/610,4-May-05,4-May-05,24-May-05
D,CC2131,22.0,439.0,RC,789802.0,7519903.052,-90.0,0.0,MAK6,E46/610,4-May-05,4-May-05,24-May-05
D,CC2132,30.0,438.0,RC,789810.0,7519804.529,-90.0,0.0,MAK6,E46/610,4-May-05,4-May-05,24-May-05
D,CC2133,30.0,437.0,RC,789799.0,7519703.158,-90.0,0.0,MAK6,E46/610,4-May-05,4-May-05,24-May-05
D,CC2134,36.0,437.0,RC,789800.0,7519598.128,-90.0,0.0,MAK6,E46/610,4-May-05,4-May-05,24-May-05
D,CC2135,36.0,436.0,RC,789793.0,7519506.416,-90.0,0.0,MAK6,E46/610,4-May-05,4-May-05,24-May-05
D,CC2136,48.0,436.0,RC,789803.0,7519407.374,-90.0,0.0,MAK6,E46/610,4-May-05,4-May-05,24-May-05
D,CC2137,48.0,435.0,RC,789805.0,7519303.222,-90.0,0.0,MAK6,E46/610,4-May-05,4-May-05,24-May-05
D,CC2138,54.0,435.0,RC,789797.0,7519201.168,-90.0,0.0,MAK6,E46/610,5-May-05,5-May-05,24-May-05
D,CC2139,60.0,434.0,RC,789800.0,7519101.878,-90.0,0.0,MAK6,E46/610,5-May-05,5-May-05,24-May-05
D,CC2140,60.0,433.0,RC,789799.0,7519002.603,-90.0,0.0,MAK6,E46/610,5-May-05,5-May-05,24-May-05
D,CC2141,60.0,433.0,RC,789802.0,7518900.893,-90.0,0.0,MAK6,E46/610,5-May-05,5-May-05,24-May-05
D,CC2142,60.0,432.0,RC,789803.0,7518798.89,-90.0,0.0,MAK6,E46/610,5-May-05,5-May-05,24-May-05
D,CC2143,18.0,442.0,RC,789817.0,7520202.517,-90.0,0.0,MAK6,E46/566,6-May-05,6-May-05,24-May-05
D,CC2144,24.0,441.0,RC,789801.0,7520103.933,-90.0,0.0,MAK6,E46/610,6-May-05,6-May-05,24-May-05
D,CC2145,24.0,444.0,RC,790010.0,7520106.836,-90.0,0.0,MAK6,E46/610,6-May-05,6-May-05,24-May-05
D,CC2146,24.0,440.0,RC,789999.0,7519901.259,-90.0,0.0,MAK6,E46/610,6-May-05,6-May-05,15-Jul-05
D,CC2147,30.0,439.0,RC,789998.0,7519700.53,-90.0,0.0,MAK6,E46/610,6-May-05,6-May-05,15-Jul-05
D,CC2148,36.0,438.0,RC,789997.0,7519500.172,-90.0,0.0,MAK6,E46/610,6-May-05,6-May-05,15-Jul-05
D,CC2149,48.0,436.0,RC,790000.0,7519297.547,-90.0,0.0,MAK6,E46/610,6-May-05,6-May-05,15-Jul-05
D,CC2150,54.0,435.0,RC,790001.0,7519099.222,-90.0,0.0,MAK6,E46/610,6-May-05,6-May-05,15-Jul-05
D,CC2151,60.0,434.0,RC,790003.0,7518901.573,-90.0,0.0,MAK6,E46/610,6-May-05,6-May-05,15-Jul-05
D,CC2152,60.0,433.0,RC,789994.0,7518700.578,-90.0,0.0,MAK6,E46/610,7-May-05,7-May-05,15-Jul-05
D,CC2153,18.0,445.0,RC,789002.0,7519998.781,-90.0,0.0,MAK6,E46/610,7-May-05,7-May-05,24-May-05
D,CC2154,30.0,443.0,RC,789002.0,7519899.796,-90.0,0.0,MAK6,E46/610,7-May-05,7-May-05,24-May-05
D,CC2155,36.0,443.0,RC,788986.0,7519800.716,-90.0,0.0,MAK6,E46/610,7-May-05,7-May-05,24-May-05
D,CC2156,30.0,441.0,RC,789000.0,7519690.928,-90.0,0.0,MAK6,E46/610,7-May-05,7-May-05,24-May-05
D,CC2157,30.0,437.0,RC,789002.0,7519600.26,-90.0,0.0,MAK6,E46/610,7-May-05,7-May-05,24-May-05
D,CC2158,42.0,435.0,RC,789002.0,7519503.593,-90.0,0.0,MAK6,E46/610,7-May-05,7-May-05,24-May-05
D,CC2159,42.0,434.0,RC,789002.0,7519405.339,-90.0,0.0,MAK6,E46/610,7-May-05,7-May-05,24-May-05
D,CC2160,42.0,434.0,RC,788998.0,7519302.577,-90.0,0.0,MAK6,E46/610,7-May-05,7-May-05,24-May-05
D,CC2161,42.0,434.0,RC,789001.0,7519203.042,-90.0,0.0,MAK6,E46/610,8-May-05,8-May-05,24-May-05
D,CC2162,42.0,433.0,RC,789000.0,7519106.437,-90.0,0.0,MAK6,E46/610,8-May-05,8-May-05,24-May-05
D,CC2163,48.0,432.0,RC,789002.0,7519003.113,-90.0,0.0,MAK6,E46/610,8-May-05,8-May-05,24-May-05
D,CC2164,60.0,432.0,RC,788995.0,7518902.641,-90.0,0.0,MAK6,E46/610,8-May-05,8-May-05,24-May-05
D,CC2165,60.0,431.0,RC,788998.0,7518804.888,-90.0,0.0,MAK6,E46/610,8-May-05,8-May-05,24-May-05
D,CC2166,66.0,431.0,RC,789006.0,7518706.866,-90.0,0.0,MAK6,E46/610,10-May-05,10-May-05,24-May-05
D,CC2167,78.0,431.0,RC,789007.0,7518592.133,-90.0,0.0,MAK6,E46/610,10-May-05,10-May-05,24-May-05
D,CC2168,24.0,450.0,RC,788988.0,7520118.743,-90.0,0.0,MAK6,E46/610,10-May-05,10-May-05,24-May-05
D,CC2169,24.0,456.0,RC,789003.0,7520297.452,-90.0,0.0,MAK6,E46/566,10-May-05,10-May-05,24-May-05
D,CC2170,18.0,449.0,RC,788998.0,7520202.465,-90.0,0.0,MAK6,E46/566,10-May-05,10-May-05,24-May-05
D,CC2171,30.0,443.0,RC,788804.0,7520292.35,-90.0,0.0,MAK6,E46/566,10-May-05,10-May-05,14-Jun-05
D,CC2172,30.0,441.0,RC,788601.0,7520200.224,-90.0,0.0,MAK6,E46/610,10-May-05,10-May-05,24-May-05
D,CC2173,30.0,441.0,RC,788396.0,7520199.355,-90.0,0.0,MAK6,E46/610,10-May-05,10-May-05,14-Jun-05
D,CC2174,24.0,443.0,RC,790202.0,7520100.642,-90.0,0.0,MAK6,E46/610,10-May-05,10-May-05,14-Jun-05
D,CC2175,24.0,445.0,RC,790601.0,7520098.589,-90.0,0.0,MAK6,E46/610,10-May-05,10-May-05,14-Jun-05
D,CC2176,24.0,443.0,RC,790600.0,7520000.14,-90.0,0.0,MAK6,E46/610,11-May-05,11-May-05,14-Jun-05
D,CC2177,24.0,451.0,RC,790600.0,7520298.43,-90.0,0.0,MAK6,E46/566,11-May-05,11-May-05,14-Jun-05
D,CC2178,24.0,448.0,RC,790599.0,7520200.956,-90.0,0.0,MAK6,E46/566,11-May-05,11-May-05,14-Jun-05
D,CC2179,12.0,446.0,RC,791027.0,7520400.973,-90.0,0.0,MAK6,E46/566,11-May-05,11-May-05,14-Jun-05
D,CC2180,12.0,445.0,RC,791001.0,7520298.925,-90.0,0.0,MAK6,E46/566,11-May-05,11-May-05,14-Jun-05
D,CC2181,18.0,445.0,RC,791000.0,7520200.449,-90.0,0.0,MAK6,E46/566,11-May-05,11-May-05,14-Jun-05
D,CC2182,30.0,443.0,RC,791401.0,7520397.876,-90.0,0.0,MAK6,E46/566,11-May-05,11-May-05,14-Jun-05
D,CC2183,30.0,452.0,RC,794201.0,7521022.045,-90.0,0.0,MAK6,E46/566,11-May-05,11-May-05,14-Jun-05
D,CC2184,30.0,452.0,RC,794199.0,7520926.251,-90.0,0.0,MAK6,E46/566,11-May-05,11-May-05,14-Jun-05
D,CC2185,18.0,462.0,RC,799618.0,7517496.073,-90.0,0.0,MAK6,E46/610,12-May-05,12-May-05,14-Jun-05
D,CC2186,24.0,457.0,RC,799590.0,7517312.935,-90.0,0.0,MAK6,E46/610,12-May-05,12-May-05,14-Jun-05
D,CC2187,24.0,455.0,RC,799599.0,7517101.462,-90.0,0.0,MAK6,E46/610,12-May-05,12-May-05,14-Jun-05
D,CC2188,24.0,452.0,RC,799590.0,7516893.396,-90.0,0.0,MAK6,E46/610,12-May-05,12-May-05,14-Jun-05
D,CC2189,24.0,450.0,RC,799605.0,7516700.253,-90.0,0.0,MAK6,E46/610,12-May-05,12-May-05,14-Jun-05
D,CC2190,30.0,449.0,RC,799601.0,7516499.955,-90.0,0.0,MAK6,E46/610,12-May-05,12-May-05,14-Jun-05
D,CC2191,24.0,478.0,RC,800777.0,7517614.63,-90.0,0.0,MAK6,E46/566,12-May-05,12-May-05,14-Jun-05
D,CC2192,36.0,473.0,RC,800802.0,7517424.587,-90.0,0.0,MAK6,E46/566,12-May-05,12-May-05,14-Jun-05
D,CC2193,24.0,453.0,RC,800764.0,7517193.747,-90.0,0.0,MAK6,E46/566,12-May-05,12-May-05,14-Jun-05
D,CC2194,24.0,475.0,RC,800401.0,7517624.961,-90.0,0.0,MAK6,E46/566,12-May-05,12-May-05,14-Jun-05
D,CC2195,42.0,467.0,RC,800401.0,7517396.999,-90.0,0.0,MAK6,E46/566,13-May-05,13-May-05,14-Jun-05
D,CC2196,36.0,453.0,RC,800432.0,7517185.208,-90.0,0.0,MAK6,E46/566,13-May-05,13-May-05,14-Jun-05
D,CC2197,24.0,451.0,RC,800404.0,7516992.771,-90.0,0.0,MAK6,E46/566,13-May-05,13-May-05,14-Jun-05
D,CC2198,48.0,451.0,RC,800396.0,7516601.177,-90.0,0.0,MAK6,E46/566,13-May-05,13-May-05,14-Jun-05
D,CC2199,18.0,466.0,RC,799800.0,7517501.689,-90.0,0.0,MAK6,E46/610,13-May-05,13-May-05,14-Jun-05
D,CC2200,21.0,453.0,RC,795200.0,7519999.51,-90.0,0.0,MAK3,E46/610,2-Feb-05,2-Feb-05,9-Feb-05
D,CC2201,23.0,458.0,RC,795604.0,7520007.63,-90.0,0.0,MAK3,E46/610,2-Feb-05,2-Feb-05,9-Feb-05
D,CC2202,23.0,455.0,RC,795601.0,7519803.81,-90.0,0.0,MAK3,E46/610,2-Feb-05,2-Feb-05,9-Feb-05
D,CC2203,43.0,438.0,RC,796003.0,7517688.55,-90.0,0.0,MAK3,E46/610,2-Feb-05,2-Feb-05,9-Feb-05
D,CC2204,47.0,438.0,RC,796004.0,7517500.04,-90.0,0.0,MAK3,E46/610,2-Feb-05,2-Feb-05,9-Feb-05
D,CC2205,48.0,438.0,RC,796007.0,7517303.41,-90.0,0.0,MAK3,E46/610,2-Feb-05,2-Feb-05,9-Feb-05
D,CC2206,54.0,437.0,RC,795998.0,7517097.531,-90.0,0.0,MAK3,E46/610,3-Feb-05,3-Feb-05,2-Mar-05
D,CC2207,48.0,439.0,RC,796395.0,7517804.01,-90.0,0.0,MAK3,E46/610,3-Feb-05,3-Feb-05,2-Mar-05
D,CC2208,36.0,439.0,RC,796397.0,7517607.923,-90.0,0.0,MAK3,E46/610,3-Feb-05,3-Feb-05,2-Mar-05
D,CC2209,42.0,439.0,RC,796400.0,7517402.342,-90.0,0.0,MAK3,E46/610,3-Feb-05,3-Feb-05,2-Mar-05
D,CC2210,48.0,438.0,RC,796404.0,7517204.543,-90.0,0.0,MAK3,E46/610,3-Feb-05,3-Feb-05,2-Mar-05
D,CC2211,54.0,437.0,RC,796398.0,7517003.531,-90.0,0.0,MAK3,E46/610,4-Feb-05,4-Feb-05,2-Mar-05
D,CC2212,57.0,444.0,RC,798284.0,7517522.168,-90.0,0.0,MAK3,E46/610,4-Feb-05,4-Feb-05,12-Apr-05
D,CC2213,48.0,452.0,RC,799206.0,7517404.34,-90.0,0.0,MAK3,E46/610,4-Feb-05,4-Feb-05,12-Apr-05
D,CC2214,26.0,456.0,RC,795604.0,7519909.18,-90.0,0.0,MAK3,E46/610,4-Feb-05,4-Feb-05,2-Mar-05
D,CC2215,24.0,452.0,RC,795600.0,7519708.203,-90.0,0.0,MAK3,E46/610,4-Feb-05,4-Feb-05,2-Mar-05
D,CC2216,18.0,450.0,RC,795599.0,7519603.686,-90.0,0.0,MAK3,E46/610,4-Feb-05,4-Feb-05,2-Mar-05
D,CC2217,24.0,448.0,RC,795601.0,7519502.532,-90.0,0.0,MAK3,E46/610,6-Feb-05,6-Feb-05,2-Mar-05
D,CC2218,42.0,441.0,RC,794791.0,7519176.27,-90.0,0.0,MAK3,E46/610,6-Feb-05,6-Feb-05,9-Feb-05
D,CC2219,54.0,435.0,RC,793187.0,7518812.154,-90.0,0.0,MAK3,E46/610,6-Feb-05,6-Feb-05,2-Mar-05
D,CC2220,60.0,439.0,RC,795599.0,7517598.13,-90.0,0.0,MAK3,E46/610,6-Feb-05,6-Feb-05,2-Mar-05
D,CC2221,55.0,437.0,RC,795596.0,7517394.644,-90.0,0.0,MAK3,E46/610,6-Feb-05,6-Feb-05,2-Mar-05
D,CC2222,61.0,437.0,RC,795601.0,7517191.021,-90.0,0.0,MAK3,E46/610,6-Feb-05,6-Feb-05,2-Mar-05
D,CC2223,39.0,435.0,RC,785995.0,7520794.619,-90.0,0.0,MAK3,E46/610,7-Feb-05,7-Feb-05,2-Mar-05
D,CC2224,35.0,435.0,RC,785999.0,7520997.463,-90.0,0.0,MAK3,E46/610,7-Feb-05,7-Feb-05,2-Mar-05
D,CC2225,30.0,435.0,RC,785995.0,7521205.159,-90.0,0.0,MAK3,E46/610,7-Feb-05,7-Feb-05,2-Mar-05
D,CC2226,30.0,437.0,RC,785996.0,7521401.176,-90.0,0.0,MAK3,E46/610,7-Feb-05,7-Feb-05,2-Mar-05
D,CC2227,30.0,439.0,RC,786006.0,7521586.389,-90.0,0.0,MAK3,E46/610,7-Feb-05,7-Feb-05,2-Mar-05
D,CC2228,30.0,440.0,RC,785994.0,7521805.553,-90.0,0.0,MAK3,E46/610,7-Feb-05,7-Feb-05,2-Mar-05
D,CC2229,24.0,442.0,RC,786001.0,7522002.75,-90.0,0.0,MAK3,E46/610,7-Feb-05,7-Feb-05,2-Mar-05
D,CC2230,39.0,436.0,RC,785599.0,7521500.039,-90.0,0.0,MAK3,E46/610,7-Feb-05,7-Feb-05,2-Mar-05
D,CC2231,33.0,435.0,RC,785598.0,7521290.4,-90.0,0.0,MAK3,E46/610,7-Feb-05,7-Feb-05,2-Mar-05
D,CC2232,36.0,433.0,RC,785591.0,7521103.618,-90.0,0.0,MAK3,E46/610,8-Feb-05,8-Feb-05,2-Mar-05
D,CC2233,42.0,433.0,RC,785603.0,7520895.671,-90.0,0.0,MAK3,E46/610,8-Feb-05,8-Feb-05,2-Mar-05
D,CC2234,46.0,433.0,RC,785200.0,7521014.25,-90.0,0.0,MAK3,E46/610,8-Feb-05,8-Feb-05,2-Mar-05
D,CC2235,60.0,432.0,RC,785203.0,7520817.216,-90.0,0.0,MAK3,E46/610,8-Feb-05,8-Feb-05,12-Apr-05
D,CC2236,54.0,431.0,RC,785143.0,7520618.664,-90.0,0.0,MAK3,E46/610,8-Feb-05,8-Feb-05,12-Apr-05
D,CC2237,22.0,439.0,RC,786799.0,7521305.52,-90.0,0.0,MAK3,E46/610,8-Feb-05,8-Feb-05,2-Mar-05
D,CC2238,42.0,439.0,RC,786791.0,7521101.18,-90.0,0.0,MAK3,E46/610,8-Feb-05,8-Feb-05,2-Mar-05
D,CC2239,30.0,439.0,RC,786798.0,7520903.73,-90.0,0.0,MAK3,E46/610,9-Feb-05,9-Feb-05,2-Mar-05
D,CC2240,78.0,434.0,RC,792801.0,7518405.442,-90.0,0.0,MAK3,E46/610,9-Feb-05,9-Feb-05,2-Mar-05
D,CC2241PC,18.0,438.0,RC,794397.0,7518601.696,-90.0,0.0,MAK3,E46/610,11-Feb-05,11-Feb-05,2-Mar-05
D,CC2242PC,28.0,440.0,RC,791203.0,7519630.649,-90.0,0.0,MAK3,E46/610,11-Feb-05,11-Feb-05,2-Mar-05
D,CC2243PC,56.0,401.0,RC,788792.0,7517569.648,-90.0,0.0,MAK3,E46/610,11-Feb-05,11-Feb-05,2-Mar-05
D,CC2244PC,9.0,472.0,RC,788002.0,7521995.665,-90.0,0.0,MAK1,E46/610,12-Feb-05,12-Feb-05,2-Mar-05
D,CC2245PC,33.0,430.0,RC,784809.0,7519998.04,-90.0,0.0,MAK1,E46/610,12-Feb-05,12-Feb-05,24-May-05
D,CC2246PC,36.0,440.0,RC,782392.0,7523303.287,-90.0,0.0,MAK1,E46/610,13-Feb-05,13-Feb-05,2-Mar-05
D,CC2247PC,21.0,444.0,RC,781595.0,7523906.637,-90.0,0.0,MAK1,E46/610,13-Feb-05,13-Feb-05,2-Mar-05
D,CC2248PC,19.0,439.0,RC,780009.0,7524315.685,-90.0,0.0,MAK1,E46/566,13-Feb-05,13-Feb-05,2-Mar-05
D,CC2249PC,18.0,437.0,RC,777195.0,7524299.259,-90.0,0.0,MAK1,E46/566,13-Feb-05,13-Feb-05,12-Apr-05
D,CC2250,18.0,463.0,RC,786800.0,7522794.385,-90.0,0.0,MAK1,E46/566,14-Feb-05,14-Feb-05,2-Mar-05
D,CC2251,24.0,458.0,RC,786804.0,7522598.518,-90.0,0.0,MAK1,E46/566,14-Feb-05,14-Feb-05,2-Mar-05
D,CC2252,24.0,451.0,RC,786801.0,7522395.881,-90.0,0.0,MAK1,E46/566,14-Feb-05,14-Feb-05,2-Mar-05
D,CC2253,24.0,449.0,RC,786795.0,7522202.99,-90.0,0.0,MAK1,E46/566,14-Feb-05,14-Feb-05,2-Mar-05
D,CC2254,84.0,428.0,RC,778399.0,7521203.726,-90.0,0.0,MAK1,E46/610,14-Feb-05,14-Feb-05,2-Mar-05
D,CC2255,78.0,426.0,RC,778402.0,7520803.951,-90.0,0.0,MAK1,E46/610,16-Feb-05,16-Feb-05,12-Apr-05
D,CC2256,90.0,425.0,RC,778400.0,7520400.436,-90.0,0.0,MAK1,E46/610,15-Feb-05,15-Feb-05,12-Apr-05
D,CC2257,66.0,430.0,RC,776800.0,7522801.97,-90.0,0.0,MAK1,E46/610,16-Feb-05,16-Feb-05,22-Mar-05
D,CC2258,66.0,428.0,RC,776801.0,7522401.65,-90.0,0.0,MAK1,E46/610,17-Feb-05,17-Feb-05,22-Mar-05
D,CC2259,66.0,427.0,RC,776783.0,7521996.96,-90.0,0.0,MAK1,E46/610,16-Feb-05,16-Feb-05,22-Mar-05
D,CC2260,60.0,426.0,RC,776802.0,7521603.33,-90.0,0.0,MAK1,E46/610,17-Feb-05,17-Feb-05,22-Mar-05
D,CC2261,75.0,424.0,RC,776807.0,7521188.42,-90.0,0.0,MAK1,E46/610,17-Feb-05,18-Feb-05,22-Mar-05
D,CC2262,60.0,435.0,RC,792806.0,7518791.146,-90.0,0.0,MAK1,E46/610,18-Feb-05,18-Feb-05,12-Apr-05
D,CC2263,66.0,435.0,RC,792810.0,7518594.332,-90.0,0.0,MAK1,E46/610,18-Feb-05,18-Feb-05,12-Apr-05
D,CC2264,78.0,421.0,RC,772051.0,7521997.37,-90.0,0.0,MAK1,E46/612,19-Feb-05,19-Feb-05,22-Mar-05
D,CC2265,42.0,430.0,RC,772000.0,7524195.4,-90.0,0.0,MAK1,E46/612,19-Feb-05,19-Feb-05,22-Mar-05
D,CC2266,42.0,427.0,RC,771998.0,7523803.34,-90.0,0.0,MAK1,E46/612,21-Feb-05,21-Feb-05,22-Mar-05
D,CC2267,90.0,422.0,RC,772001.0,7522403.76,-90.0,0.0,MAK1,E46/612,20-Feb-05,20-Feb-05,22-Mar-05
D,CC2268,84.0,423.0,RC,771592.0,7522404.39,-90.0,0.0,MAK1,E46/612,20-Feb-05,21-Feb-05,22-Mar-05
D,CC2269,100.0,424.0,RC,771193.0,7522397.65,-90.0,0.0,MAK1,E46/612,21-Feb-05,21-Feb-05,22-Mar-05
D,CC2270,62.0,425.0,RC,770794.0,7522407.2,-90.0,0.0,MAK1,E46/612,21-Feb-05,22-Feb-05,
D,CC2271,108.0,424.0,RC,770393.0,7522397.269,-90.0,0.0,MAK1,E46/612,21-Feb-05,22-Feb-05,12-Apr-05
D,CC2272,92.0,424.0,RC,769999.0,7522392.94,-90.0,0.0,MAK1,E46/612,23-Feb-05,24-Feb-05,22-Mar-05
D,CC2273,91.0,423.0,RC,769609.0,7522398.044,-90.0,0.0,MAK1,E46/612,25-Feb-05,25-Feb-05,12-Apr-05
D,CC2274,91.0,422.0,RC,768789.0,7522403.343,-90.0,0.0,MAK1,E46/612,25-Feb-05,26-Feb-05,12-Apr-05
D,CC2275PC,30.0,437.0,RC,790396.0,7519196.49,-90.0,0.0,MAK1,E46/610,26-Feb-05,26-Feb-05,8-Jul-05
D,CC2276PC,65.0,425.0,RC,788030.0,7517495.655,-90.0,0.0,MAK1,E46/610,26-Feb-05,27-Feb-05,12-Apr-05
D,CC2277PC,35.0,438.0,RC,787188.0,7519807.221,-90.0,0.0,MAK1,E46/610,1-Mar-05,1-Mar-05,14-Jun-05
D,CC2278PC,5.0,469.0,RC,785205.0,7524995.252,-90.0,0.0,MAK1,E46/566,1-Mar-05,1-Mar-05,24-May-05
D,CC2279PC,7.0,491.0,RC,785197.0,7525701.69,-90.0,0.0,MAK1,E46/566,1-Mar-05,1-Mar-05,24-May-05
D,CC2280PC,14.0,451.0,RC,784397.0,7524097.8,-90.0,0.0,MAK1,E46/566,1-Mar-05,1-Mar-05,8-Jul-05
D,CC2281PC,31.0,445.0,RC,783602.0,7524004.712,-90.0,0.0,MAK1,E46/566,1-Mar-05,1-Mar-05,24-May-05
D,CC2282,24.0,449.0,RC,783602.0,7524505.896,-90.0,0.0,MAK3,E46/566,2-Mar-05,2-Mar-05,12-Apr-05
D,CC2283,18.0,450.0,RC,783609.0,7524601.502,-90.0,0.0,MAK3,E46/566,2-Mar-05,2-Mar-05,12-Apr-05
D,CC2284,18.0,455.0,RC,783602.0,7524704.093,-90.0,0.0,MAK3,E46/566,2-Mar-05,2-Mar-05,12-Apr-05
D,CC2285,18.0,456.0,RC,783601.0,7524801.322,-90.0,0.0,MAK2,E46/566,2-Mar-05,2-Mar-05,12-Apr-05
D,CC2286,17.0,452.0,RC,784003.0,7524502.63,-90.0,0.0,MAK3,E46/566,2-Mar-05,2-Mar-05,12-Apr-05
D,CC2287,24.0,453.0,RC,784005.0,7524608.971,-90.0,0.0,MAK3,E46/566,2-Mar-05,2-Mar-05,12-Apr-05
D,CC2288,28.0,452.0,RC,784003.0,7524700.098,-90.0,0.0,MAK3,E46/566,2-Mar-05,2-Mar-05,12-Apr-05
D,CC2289,24.0,453.0,RC,783998.0,7524797.041,-90.0,0.0,MAK3,E46/566,2-Mar-05,2-Mar-05,12-Apr-05
D,CC2290,24.0,457.0,RC,783973.0,7524903.198,-90.0,0.0,MAK3,E46/566,2-Mar-05,2-Mar-05,12-Apr-05
D,CC2291,18.0,463.0,RC,783948.0,7525021.482,-90.0,0.0,MAK3,E46/566,2-Mar-05,2-Mar-05,12-Apr-05
D,CC2292PC,21.0,435.0,RC,784002.0,7521301.031,-90.0,0.0,MAK3,E46/610,3-Mar-05,3-Mar-05,24-May-05
D,CC2293,77.0,443.0,RC,783141.0,7523703.262,-90.0,0.0,MAK3,E46/610,3-Mar-05,3-Mar-05,12-Apr-05
D,CC2294,72.0,444.0,RC,783146.0,7523900.379,-90.0,0.0,MAK3,E46/610,4-Mar-05,4-Mar-05,12-Apr-05
D,CC2295,48.0,444.0,RC,783142.0,7523995.316,-90.0,0.0,MAK3,E46/610,4-Mar-05,4-Mar-05,12-Apr-05
D,CC2296,36.0,444.0,RC,783198.0,7524100.894,-90.0,0.0,MAK3,E46/566,4-Mar-05,4-Mar-05,12-Apr-05
D,CC2297,30.0,445.0,RC,783196.0,7524202.944,-90.0,0.0,MAK3,E46/566,4-Mar-05,4-Mar-05,12-Apr-05
D,CC2298,24.0,445.0,RC,783198.0,7524301.755,-90.0,0.0,MAK3,E46/566,4-Mar-05,4-Mar-05,12-Apr-05
D,CC2299,18.0,446.0,RC,783192.0,7524398.063,-90.0,0.0,MAK3,E46/566,4-Mar-05,4-Mar-05,12-Apr-05
D,CC2300,24.0,453.0,RC,783199.0,7524590.499,-90.0,0.0,MAK6,E46/566,4-Mar-05,4-Mar-05,12-Apr-05
D,CC2301,18.0,444.0,RC,783185.0,7524698.262,-90.0,0.0,MAK6,E46/566,4-Mar-05,4-Mar-05,12-Apr-05
D,CC2302,17.0,463.0,RC,783997.0,7525097.758,-90.0,0.0,MAK6,E46/566,5-Mar-05,5-Mar-05,12-Apr-05
D,CC2303,23.0,464.0,RC,783997.0,7525201.846,-90.0,0.0,MAK6,E46/566,5-Mar-05,5-Mar-05,12-Apr-05
D,CC2304,23.0,467.0,RC,783998.0,7525300.459,-90.0,0.0,MAK6,E46/566,5-Mar-05,5-Mar-05,12-Apr-05
D,CC2305,17.0,468.0,RC,783967.0,7525401.896,-90.0,0.0,MAK6,E46/566,5-Mar-05,5-Mar-05,12-Apr-05
D,CC2306,17.0,464.0,RC,783967.0,7525496.852,-90.0,0.0,MAK6,E46/566,5-Mar-05,5-Mar-05,12-Apr-05
D,CC2307,82.0,442.0,RC,782809.0,7523503.026,-90.0,0.0,MAK6,E46/610,6-Mar-05,6-Mar-05,12-Apr-05
D,CC2308,60.0,443.0,RC,782804.0,7523687.771,-90.0,0.0,MAK6,E46/610,6-Mar-05,6-Mar-05,12-Apr-05
D,CC2309,42.0,443.0,RC,782780.0,7523799.087,-90.0,0.0,MAK6,E46/610,6-Mar-05,6-Mar-05,12-Apr-05
D,CC2310,42.0,445.0,RC,782789.0,7523992.099,-90.0,0.0,MAK6,E46/610,6-Mar-05,6-Mar-05,12-Apr-05
D,CC2311,24.0,458.0,RC,782807.0,7524307.483,-90.0,0.0,MAK6,E46/566,6-Mar-05,6-Mar-05,12-Apr-05
D,CC2312,60.0,441.0,RC,782803.0,7523130.401,-90.0,0.0,MAK6,E46/610,6-Mar-05,6-Mar-05,12-Apr-05
D,CC2313,74.0,441.0,RC,782803.0,7523323.276,-90.0,0.0,MAK6,E46/610,6-Mar-05,6-Mar-05,12-Apr-05
D,CC2314,18.0,451.0,RC,783598.0,7524905.863,-90.0,0.0,MAK6,E46/566,6-Mar-05,6-Mar-05,12-Apr-05
D,CC2315,18.0,458.0,RC,783603.0,7524996.354,-90.0,0.0,MAK6,E46/566,6-Mar-05,6-Mar-05,12-Apr-05
D,CC2316,12.0,460.0,RC,783681.0,7525059.721,-90.0,0.0,MAK6,E46/566,6-Mar-05,6-Mar-05,12-Apr-05
D,CC2317,106.0,425.0,RC,770794.0,7522406.916,-90.0,0.0,MAK6,E46/612,7-Mar-05,7-Mar-05,12-Apr-05
D,CC2318,30.0,432.0,RC,769602.0,7524202.839,-90.0,0.0,MAK6,E46/612,7-Mar-05,7-Mar-05,12-Apr-05
D,CC2319,30.0,432.0,RC,769591.0,7523991.939,-90.0,0.0,MAK6,E46/612,7-Mar-05,7-Mar-05,12-Apr-05
D,CC2320,36.0,430.0,RC,769574.0,7523799.46,-90.0,0.0,MAK6,E46/612,7-Mar-05,7-Mar-05,12-Apr-05
D,CC2321,47.0,429.0,RC,769639.0,7523597.637,-90.0,0.0,MAK6,E46/612,7-Mar-05,7-Mar-05,12-Apr-05
D,CC2322,64.0,428.0,RC,769598.0,7523397.262,-90.0,0.0,MAK6,E46/612,7-Mar-05,7-Mar-05,12-Apr-05
D,CC2323,78.0,428.0,RC,769602.0,7523198.077,-90.0,0.0,MAK6,E46/612,7-Mar-05,7-Mar-05,12-Apr-05
D,CC2324,78.0,427.0,RC,769602.0,7523002.01,-90.0,0.0,MAK6,E46/612,9-Mar-05,9-Mar-05,12-Apr-05
D,CC2325,84.0,426.0,RC,769601.0,7522801.819,-90.0,0.0,MAK6,E46/612,9-Mar-05,9-Mar-05,12-Apr-05
D,CC2326,90.0,425.0,RC,769599.0,7522607.817,-90.0,0.0,MAK6,E46/612,9-Mar-05,9-Mar-05,12-Apr-05
